,index,contribution_id,features,personId,pred,pred_conf
2874,2874,5b1c40bcd03b060001740e14,"Harry L A Janssen toronto centre for liver disease, canada Topic: Gastroenterology,Liver Cirrhosis / Advanced Liver Disease,Health,Abdominal Surgery,Viral Hepatitis General,Cancer Treatment/Therapy General,Gastroenterology general,Topic: Hepatology,Hepatology General Topic: Gastroenterology,Liver Cirrhosis / Advanced Liver Disease,Health,Abdominal Surgery,Viral Hepatitis General,Cancer Treatment/Therapy General,Gastroenterology general,Topic: Hepatology,Hepatology General Topic: Gastroenterology Liver Cirrhosis / Advanced Liver Disease Health Abdominal Surgery Viral Hepatitis General Cancer Treatment/Therapy General Gastroenterology general Topic: Hepatology Hepatology General",1300152178112,1300152178112,0.96
2875,2875,5b1c4aa1d03b060001740f44,"Robert E Gross emory university, atlanta, ga Research,Surgery,Neurosurgery General,Neurosurgery,Topic: Surgery Research,Surgery,Neurosurgery General,Neurosurgery,Topic: Surgery Research Surgery Neurosurgery General Neurosurgery Topic: Surgery",10007952,10007952,0.0
2876,2876,5b1c5141d03b060001740f84,"Robert E Gross emory university, atlanta, ga Central Nervous System Diseases,Brain Diseases,Nervous System Diseases,Topic: Neurology,Epilepsy Central Nervous System Diseases,Brain Diseases,Nervous System Diseases,Topic: Neurology,Epilepsy Central Nervous System Diseases Brain Diseases Nervous System Diseases Topic: Neurology Epilepsy",10007952,10007952,0.0
2877,2877,5b1c5cc8d03b060001741068,"Robert E Gross emory university, atlanta, ga   ",10007952,10007952,0.0
2878,2878,5b1c5ebd732fcc0001e262f3,"Harry L A Janssen toronto centre for liver disease, canada Topic: Gastroenterology,Infections / Pathogens,Topic: Infections,Biomarkergeneral,Endpoints general,Infections Other,Topic: Pathology,Abdominal Surgery,Hepatitis B,Topic: Hepatology,Viral Infections Topic: Gastroenterology,Infections / Pathogens,Topic: Infections,Biomarkergeneral,Endpoints general,Infections Other,Topic: Pathology,Abdominal Surgery,Hepatitis B,Topic: Hepatology,Viral Infections Topic: Gastroenterology Infections / Pathogens Topic: Infections Biomarkergeneral Endpoints general Infections Other Topic: Pathology Abdominal Surgery Hepatitis B Topic: Hepatology Viral Infections",1300152178112,1300152178112,0.96
2879,2879,5b1cb5ece0fdf400012b4f6f,"Mitsuhiro  Takenoyama 独立行政法人国立病院機構九州がんセンター Oncology General,Lung Cancer [All],Topic: Solid Tumors,Thoracic Cancers [All],Solid Tumors plus Hemato-Onc [All],Topic: Respiratory Oncology General,Lung Cancer [All],Topic: Solid Tumors,Thoracic Cancers [All],Solid Tumors plus Hemato-Onc [All],Topic: Respiratory Oncology General Lung Cancer [All] Topic: Solid Tumors Thoracic Cancers [All] Solid Tumors plus Hemato-Onc [All] Topic: Respiratory",JP_PUB_112,JP_PUB_112,0.0
2880,2880,5b1e80f8f99e890001bd051a,   九州がんセンター   ,JP_PUB_113,JP_PUB_113,0.0
2881,2881,5b1ee29823d2d6000110ff8f,"Anthony R Mato memorial sloan kettering cancer center, new york, ny, united states NHL - Drugs - Safety,PI3K Inhibitors,HematologicMalignancies-Pipeline,Systemic Cancer Therapy,Toxicology,Lymphomas - PI3K Inhibitors,Hematologic Malignancies - PI3K Inhibitors,CLL - PI3K Inhibitors,B-Cell Non-Hodgkin's Lymphoma,Chronic Lymphocytic Leukemia (CLL/SLL) [All],NHL - Chemo/Targeted Therapy - Efficacy,Cancer Treatment/Therapy General,Lymphomas [All],Therapy General,Cancer Drugs [All],Drugs_General,Hematologic Malignancies - Pipeline,Combination Combined,Solid Tumors plus Hemato-Onc [All],Hematologic Malignancies,Health,Leukemias [All],NHL - Targeted Therapy,Topic: Hematologic Malignancies,Leukemias - Chemo/Targeted Therapy,Safety,Non-Hodgkin Lymphoma (NHL) [All],Oncology - Drugs - Safety/Efficacy,Targeted Cancer Therapy,Indolent Lymphomas,PI3K,Therapy plain only,Solid Tumors/HemOnc - Chemo/Targeted Therapy,Leukemias,Efficacy/Effectiveness General,Hematologic Malignancies - Chemo/Targeted Therapy,Oncology - Drugs,Hematologic Malignancies [All],Patients,Lymphomas,Anti-Cancer Drug Therapy Side Effects,Lymphomas - Chemo/Targeted Therapy,Non-Hodgkin's Lymphoma (NHL),Topic: Hematology,Targeted Therapy General,Chronic Lymphocytic Leukemia (CLL),AsthmaTargeted Therapy,NHL - Chemo/Targeted Therapy,CLL - Chemo/Targeted Therapy,PI3Kδ Inhibitors,Leukemia general,Cancer Therapy NHL - Drugs - Safety,PI3K Inhibitors,HematologicMalignancies-Pipeline,Systemic Cancer Therapy,Toxicology,Lymphomas - PI3K Inhibitors,Hematologic Malignancies - PI3K Inhibitors,CLL - PI3K Inhibitors,B-Cell Non-Hodgkin's Lymphoma,Chronic Lymphocytic Leukemia (CLL/SLL) [All],NHL - Chemo/Targeted Therapy - Efficacy,Cancer Treatment/Therapy General,Lymphomas [All],Therapy General,Cancer Drugs [All],Drugs_General,Hematologic Malignancies - Pipeline,Combination Combined,Solid Tumors plus Hemato-Onc [All],Hematologic Malignancies,Health,Leukemias [All],NHL - Targeted Therapy,Topic: Hematologic Malignancies,Leukemias - Chemo/Targeted Therapy,Safety,Non-Hodgkin Lymphoma (NHL) [All],Oncology - Drugs - Safety/Efficacy,Targeted Cancer Therapy,Indolent Lymphomas,PI3K,Therapy plain only,Solid Tumors/HemOnc - Chemo/Targeted Therapy,Leukemias,Efficacy/Effectiveness General,Hematologic Malignancies - Chemo/Targeted Therapy,Oncology - Drugs,Hematologic Malignancies [All],Patients,Lymphomas,Anti-Cancer Drug Therapy Side Effects,Lymphomas - Chemo/Targeted Therapy,Non-Hodgkin's Lymphoma (NHL),Topic: Hematology,Targeted Therapy General,Chronic Lymphocytic Leukemia (CLL),AsthmaTargeted Therapy,NHL - Chemo/Targeted Therapy,CLL - Chemo/Targeted Therapy,PI3Kδ Inhibitors,Leukemia general,Cancer Therapy NHL - Drugs - Safety PI3K Inhibitors HematologicMalignancies-Pipeline Systemic Cancer Therapy Toxicology Lymphomas - PI3K Inhibitors Hematologic Malignancies - PI3K Inhibitors CLL - PI3K Inhibitors B-Cell Non-Hodgkin's Lymphoma Chronic Lymphocytic Leukemia (CLL/SLL) [All] NHL - Chemo/Targeted Therapy - Efficacy Cancer Treatment/Therapy General Lymphomas [All] Therapy General Cancer Drugs [All] Drugs_General Hematologic Malignancies - Pipeline Combination Combined Solid Tumors plus Hemato-Onc [All] Hematologic Malignancies Health Leukemias [All] NHL - Targeted Therapy Topic: Hematologic Malignancies Leukemias - Chemo/Targeted Therapy Safety Non-Hodgkin Lymphoma (NHL) [All] Oncology - Drugs - Safety/Efficacy Targeted Cancer Therapy Indolent Lymphomas PI3K Therapy plain only Solid Tumors/HemOnc - Chemo/Targeted Therapy Leukemias Efficacy/Effectiveness General Hematologic Malignancies - Chemo/Targeted Therapy Oncology - Drugs Hematologic Malignancies [All] Patients Lymphomas Anti-Cancer Drug Therapy Side Effects Lymphomas - Chemo/Targeted Therapy Non-Hodgkin's Lymphoma (NHL) Topic: Hematology Targeted Therapy General Chronic Lymphocytic Leukemia (CLL) AsthmaTargeted Therapy NHL - Chemo/Targeted Therapy CLL - Chemo/Targeted Therapy PI3Kδ Inhibitors Leukemia general Cancer Therapy",10004112,10004112,0.0
2882,2882,5b1f5ff39395dc0001574ac9,"Eric  Winer  Topic: Solid Tumors,Cancer Treatment/Therapy General,Gastrointestinal Cancers,Liver Cancer,Solid Tumors plus Hemato-Onc [All],Hepatocellular Carcinoma (HCC),Liver Cancer General,Liver Cancer [All],Gynecological Cancers,Topic: Gynecology & Obstetrics,Abdominal Surgery,Cancer Therapy,Gynecology General,Topic: Hepatology,Hepato-Pancreto-Biliary Cancers,Hepato-Pancreto-Biliary Cancers [All],Gastrointestinal Cancers [All],Hepatocellular Carcinoma (HCC) [All],Topic: Gastroenterology,Oncology General,Gynecological Cancers [All],Gynecological Cancers General Topic: Solid Tumors,Cancer Treatment/Therapy General,Gastrointestinal Cancers,Liver Cancer,Solid Tumors plus Hemato-Onc [All],Hepatocellular Carcinoma (HCC),Liver Cancer General,Liver Cancer [All],Gynecological Cancers,Topic: Gynecology & Obstetrics,Abdominal Surgery,Cancer Therapy,Gynecology General,Topic: Hepatology,Hepato-Pancreto-Biliary Cancers,Hepato-Pancreto-Biliary Cancers [All],Gastrointestinal Cancers [All],Hepatocellular Carcinoma (HCC) [All],Topic: Gastroenterology,Oncology General,Gynecological Cancers [All],Gynecological Cancers General Topic: Solid Tumors Cancer Treatment/Therapy General Gastrointestinal Cancers Liver Cancer Solid Tumors plus Hemato-Onc [All] Hepatocellular Carcinoma (HCC) Liver Cancer General Liver Cancer [All] Gynecological Cancers Topic: Gynecology & Obstetrics Abdominal Surgery Cancer Therapy Gynecology General Topic: Hepatology Hepato-Pancreto-Biliary Cancers Hepato-Pancreto-Biliary Cancers [All] Gastrointestinal Cancers [All] Hepatocellular Carcinoma (HCC) [All] Topic: Gastroenterology Oncology General Gynecological Cancers [All] Gynecological Cancers General",10004446,10004446,0.0
2883,2883,5b1f73bd04a21d0001657317,"Eric P Winer dana-farber cancer institute Breast Cancer [All],Breast Cancer - Biomarkers,HER2 negative (HER2-) Breast Cancer [All],Therapy plain only,HER2 positive Breast Cancer [All],Triple Negative Breast Cancer (TNBC) [All],Cancer Treatment/Therapy General,HER2 positive Breast Cancer,Triple Negative Breast Cancer (TNBC),Topic: Solid Tumors,Breast Cancer,Oncology Biomarkers,Topic: Gynecology & Obstetrics,Cancer Therapy,Oncology - ERB Family,HER2-positive,Tumor Biomarkers General,HER2,Topic: Pathology,Oncology - ERB Family - HER2 ,HER2 negative (HER2-) Breast Cancer,Oncology General,Therapy General,Triple Negative,ErbBPathway,Solid Tumors plus Hemato-Onc [All],Molecular Targets in Oncology,Women,Drugs_General Breast Cancer [All],Breast Cancer - Biomarkers,HER2 negative (HER2-) Breast Cancer [All],Therapy plain only,HER2 positive Breast Cancer [All],Triple Negative Breast Cancer (TNBC) [All],Cancer Treatment/Therapy General,HER2 positive Breast Cancer,Triple Negative Breast Cancer (TNBC),Topic: Solid Tumors,Breast Cancer,Oncology Biomarkers,Topic: Gynecology & Obstetrics,Cancer Therapy,Oncology - ERB Family,HER2-positive,Tumor Biomarkers General,HER2,Topic: Pathology,Oncology - ERB Family - HER2 ,HER2 negative (HER2-) Breast Cancer,Oncology General,Therapy General,Triple Negative,ErbBPathway,Solid Tumors plus Hemato-Onc [All],Molecular Targets in Oncology,Women,Drugs_General Breast Cancer [All] Breast Cancer - Biomarkers HER2 negative (HER2-) Breast Cancer [All] Therapy plain only HER2 positive Breast Cancer [All] Triple Negative Breast Cancer (TNBC) [All] Cancer Treatment/Therapy General HER2 positive Breast Cancer Triple Negative Breast Cancer (TNBC) Topic: Solid Tumors Breast Cancer Oncology Biomarkers Topic: Gynecology & Obstetrics Cancer Therapy Oncology - ERB Family HER2-positive Tumor Biomarkers General HER2 Topic: Pathology Oncology - ERB Family - HER2  HER2 negative (HER2-) Breast Cancer Oncology General Therapy General Triple Negative ErbBPathway Solid Tumors plus Hemato-Onc [All] Molecular Targets in Oncology Women Drugs_General",10004446,10004446,0.0
2884,2884,5b1f7b8104a21d00016573bb,"Eric P Winer dana-farber cancer institute Tumor Biomarkers General,Breast Cancer [All],HER2,HER2-positive,Cancer Therapy,Topic: Gynecology & Obstetrics,HER2 negative (HER2-) Breast Cancer [All],Breast Cancer - Biomarkers,Topic: Pathology,Therapy General,HER2 positive Breast Cancer [All],Breast Cancer,Oncology - ERB Family - HER2 ,Therapy plain only,HER2 positive Breast Cancer,Molecular Targets in Oncology,HER2 negative (HER2-) Breast Cancer,Oncology - ERB Family,Triple Negative Breast Cancer (TNBC),Oncology Biomarkers,Cancer Treatment/Therapy General,Triple Negative,Oncology General,Women,Topic: Solid Tumors,Drugs_General,ErbBPathway,Solid Tumors plus Hemato-Onc [All],Triple Negative Breast Cancer (TNBC) [All] Tumor Biomarkers General,Breast Cancer [All],HER2,HER2-positive,Cancer Therapy,Topic: Gynecology & Obstetrics,HER2 negative (HER2-) Breast Cancer [All],Breast Cancer - Biomarkers,Topic: Pathology,Therapy General,HER2 positive Breast Cancer [All],Breast Cancer,Oncology - ERB Family - HER2 ,Therapy plain only,HER2 positive Breast Cancer,Molecular Targets in Oncology,HER2 negative (HER2-) Breast Cancer,Oncology - ERB Family,Triple Negative Breast Cancer (TNBC),Oncology Biomarkers,Cancer Treatment/Therapy General,Triple Negative,Oncology General,Women,Topic: Solid Tumors,Drugs_General,ErbBPathway,Solid Tumors plus Hemato-Onc [All],Triple Negative Breast Cancer (TNBC) [All] Tumor Biomarkers General Breast Cancer [All] HER2 HER2-positive Cancer Therapy Topic: Gynecology & Obstetrics HER2 negative (HER2-) Breast Cancer [All] Breast Cancer - Biomarkers Topic: Pathology Therapy General HER2 positive Breast Cancer [All] Breast Cancer Oncology - ERB Family - HER2  Therapy plain only HER2 positive Breast Cancer Molecular Targets in Oncology HER2 negative (HER2-) Breast Cancer Oncology - ERB Family Triple Negative Breast Cancer (TNBC) Oncology Biomarkers Cancer Treatment/Therapy General Triple Negative Oncology General Women Topic: Solid Tumors Drugs_General ErbBPathway Solid Tumors plus Hemato-Onc [All] Triple Negative Breast Cancer (TNBC) [All]",10004446,10004446,0.0
2885,2885,5b1f88f23becb4000160c1ce,"Jacob  Joseph brigham and women's hospital Cardiovascular General,Topic: Cardiovascular  Cardiovascular General,Topic: Cardiovascular  Cardiovascular General Topic: Cardiovascular ",193575310001,193575310001,0.0
2886,2886,5b1f919104a21d0001657693,"Jacob  Joseph brigham and women's hospital Cardiovascular General,Topic: Cardiovascular  Cardiovascular General,Topic: Cardiovascular  Cardiovascular General Topic: Cardiovascular ",193575310001,193575310001,0.0
2887,2887,5b1fa01604a21d00016578db,"Eric P Winer hms Health,Topic: Solid Tumors,Topic: Gynecology & Obstetrics,Solid Tumors plus Hemato-Onc [All],Women,Breast Cancer [All],Hospital,Oncology General Health,Topic: Solid Tumors,Topic: Gynecology & Obstetrics,Solid Tumors plus Hemato-Onc [All],Women,Breast Cancer [All],Hospital,Oncology General Health Topic: Solid Tumors Topic: Gynecology & Obstetrics Solid Tumors plus Hemato-Onc [All] Women Breast Cancer [All] Hospital Oncology General",10004446,10004446,0.0
2888,2888,5b1fa2ac3becb4000160c522,"Eric P Winer hms Estrogen-Receptor Positive (ER+) Breast Cancer [All],Breast Cancer [All],AdjuvantTreatment,Breast Cancer - Drugs,Breast Cancer - Adjuvant Therapy,Topic: Solid Tumors,Therapy General,Chemotherapy,Adjuvant,Topic: Gynecology & Obstetrics,Cancer Drugs [All],Oncology - Drugs,Topic: Genetics,Breast Cancer,Hormone-Receptor Positive Breast Cancer - Chemo/Targeted Therapy,Solid Tumors plus Hemato-Onc [All],Estrogen Receptor-Positive,Therapy plain only,Topic: Surgery,Estrogen-Receptor Positive (ER+) Breast Cancer,Genetics,Cancer Therapy,Cancer Chemotherapy,Hormone-Receptor Positive,Adjuvant Cancer Therapy,Surgery,Hormone Receptor-Positive Breast Cancer [All],Solid Tumors/HemOnc - Chemo/Targeted Therapy,Oncology General,Hormone Receptor-Positive Breast Cancer,Therapy Decision Making Process,Systemic Cancer Therapy Estrogen-Receptor Positive (ER+) Breast Cancer [All],Breast Cancer [All],AdjuvantTreatment,Breast Cancer - Drugs,Breast Cancer - Adjuvant Therapy,Topic: Solid Tumors,Therapy General,Chemotherapy,Adjuvant,Topic: Gynecology & Obstetrics,Cancer Drugs [All],Oncology - Drugs,Topic: Genetics,Breast Cancer,Hormone-Receptor Positive Breast Cancer - Chemo/Targeted Therapy,Solid Tumors plus Hemato-Onc [All],Estrogen Receptor-Positive,Therapy plain only,Topic: Surgery,Estrogen-Receptor Positive (ER+) Breast Cancer,Genetics,Cancer Therapy,Cancer Chemotherapy,Hormone-Receptor Positive,Adjuvant Cancer Therapy,Surgery,Hormone Receptor-Positive Breast Cancer [All],Solid Tumors/HemOnc - Chemo/Targeted Therapy,Oncology General,Hormone Receptor-Positive Breast Cancer,Therapy Decision Making Process,Systemic Cancer Therapy Estrogen-Receptor Positive (ER+) Breast Cancer [All] Breast Cancer [All] AdjuvantTreatment Breast Cancer - Drugs Breast Cancer - Adjuvant Therapy Topic: Solid Tumors Therapy General Chemotherapy Adjuvant Topic: Gynecology & Obstetrics Cancer Drugs [All] Oncology - Drugs Topic: Genetics Breast Cancer Hormone-Receptor Positive Breast Cancer - Chemo/Targeted Therapy Solid Tumors plus Hemato-Onc [All] Estrogen Receptor-Positive Therapy plain only Topic: Surgery Estrogen-Receptor Positive (ER+) Breast Cancer Genetics Cancer Therapy Cancer Chemotherapy Hormone-Receptor Positive Adjuvant Cancer Therapy Surgery Hormone Receptor-Positive Breast Cancer [All] Solid Tumors/HemOnc - Chemo/Targeted Therapy Oncology General Hormone Receptor-Positive Breast Cancer Therapy Decision Making Process Systemic Cancer Therapy",10004446,10004446,0.0
2889,2889,5b1fa2ac3becb4000160c526,"Richard  Torres univ. school of medicine, new haven, ct   ",224516210001,224516210001,0.0
2890,2890,5b1ff04e9e342b0001603f80,"Eric P Winer hms Women,Hospital,Solid Tumors plus Hemato-Onc [All],Topic: Solid Tumors,Health,Oncology General,Topic: Gynecology & Obstetrics,Breast Cancer [All] Women,Hospital,Solid Tumors plus Hemato-Onc [All],Topic: Solid Tumors,Health,Oncology General,Topic: Gynecology & Obstetrics,Breast Cancer [All] Women Hospital Solid Tumors plus Hemato-Onc [All] Topic: Solid Tumors Health Oncology General Topic: Gynecology & Obstetrics Breast Cancer [All]",10004446,10004446,0.0
2891,2891,5b2002969e342b00016040e8,"Eric P Winer dana-farber cancer institute HER2 positive Breast Cancer,Triple Negative Breast Cancer (TNBC),HER2,Oncology Biomarkers,Women,Therapy plain only,Therapy General,Breast Cancer,HER2-positive,Breast Cancer - Biomarkers,Topic: Solid Tumors,HER2 positive Breast Cancer [All],HER2 negative (HER2-) Breast Cancer,Oncology - ERB Family - HER2 ,ErbBPathway,Breast Cancer [All],Molecular Targets in Oncology,Oncology General,Topic: Pathology,Topic: Gynecology & Obstetrics,Tumor Biomarkers General,Triple Negative Breast Cancer (TNBC) [All],AsthmaTargeted Therapy,Treatment Algorithm,Oncology - ERB Family,HER2 negative (HER2-) Breast Cancer [All],Triple Negative,Solid Tumors plus Hemato-Onc [All] HER2 positive Breast Cancer,Triple Negative Breast Cancer (TNBC),HER2,Oncology Biomarkers,Women,Therapy plain only,Therapy General,Breast Cancer,HER2-positive,Breast Cancer - Biomarkers,Topic: Solid Tumors,HER2 positive Breast Cancer [All],HER2 negative (HER2-) Breast Cancer,Oncology - ERB Family - HER2 ,ErbBPathway,Breast Cancer [All],Molecular Targets in Oncology,Oncology General,Topic: Pathology,Topic: Gynecology & Obstetrics,Tumor Biomarkers General,Triple Negative Breast Cancer (TNBC) [All],AsthmaTargeted Therapy,Treatment Algorithm,Oncology - ERB Family,HER2 negative (HER2-) Breast Cancer [All],Triple Negative,Solid Tumors plus Hemato-Onc [All] HER2 positive Breast Cancer Triple Negative Breast Cancer (TNBC) HER2 Oncology Biomarkers Women Therapy plain only Therapy General Breast Cancer HER2-positive Breast Cancer - Biomarkers Topic: Solid Tumors HER2 positive Breast Cancer [All] HER2 negative (HER2-) Breast Cancer Oncology - ERB Family - HER2  ErbBPathway Breast Cancer [All] Molecular Targets in Oncology Oncology General Topic: Pathology Topic: Gynecology & Obstetrics Tumor Biomarkers General Triple Negative Breast Cancer (TNBC) [All] AsthmaTargeted Therapy Treatment Algorithm Oncology - ERB Family HER2 negative (HER2-) Breast Cancer [All] Triple Negative Solid Tumors plus Hemato-Onc [All]",10004446,10004446,0.0
